"Date,""Actual"",""Predicted"""
2024-01-25,3.83,3.44933915138245
2024-01-25,3.83,3.34874868392944
2024-01-25,3.84,3.54804849624634
2024-01-25,3.96,3.75844264030457
2024-01-25,3.96,3.72169184684753
2024-01-25,4.01,3.73861694335938
2024-01-25,4.01,3.54916715621948
2024-01-25,3.84,3.68586373329163
2024-01-25,3.96,3.91308951377869
2024-01-25,3.96,3.92529249191284
2024-01-25,4.01,3.94967937469482
2024-01-25,4.01,3.9056453704834
2024-01-25,3.92,3.68427419662476
2024-01-25,4.06,3.94262838363647
2024-01-25,4.06,3.94458341598511
2024-01-25,4.17,3.97020745277405
2024-01-25,4.17,3.96066808700562
2024-01-25,3.92,3.68505883216858
2024-01-25,4.06,3.93726491928101
2024-01-25,4.06,3.94510197639465
2024-01-25,4.17,3.94081163406372
2024-01-25,4.17,3.93075323104858
2024-01-26,3.52,3.06169867515564
2024-01-26,3.45,3.26830649375916
2024-01-26,3.45,3.25841641426086
2024-01-26,3.59,3.26830649375916
2024-01-26,3.59,3.17039346694946
2024-01-26,3.55,3.27243208885193
2024-01-26,3.79,3.51334857940674
2024-01-26,3.79,3.63515424728394
2024-01-26,3.84,3.61673092842102
2024-01-26,3.84,3.55015444755554
2024-01-26,3.55,3.20455193519592
2024-01-26,3.79,3.56356835365295
2024-01-26,3.79,3.83806490898132
2024-01-26,3.84,3.83269476890564
2024-01-26,3.84,3.84250712394714
2024-01-26,3.45,3.2511088848114
2024-01-26,3.88,3.64531397819519
2024-01-26,3.88,3.86092519760132
2024-01-26,3.72,3.84302568435669
2024-01-26,3.72,3.56212973594666
2024-01-26,3.45,3.24791622161865
2024-01-26,3.88,3.63615822792053
2024-01-26,3.88,3.79098534584045
2024-01-26,3.72,3.84250712394714
2024-01-26,3.72,3.56876516342163
2024-01-27,3.2,2.93741703033447
2024-01-27,3.34,2.9478132724762
2024-01-27,3.34,2.97908878326416
2024-01-27,3.51,2.77990341186523
2024-01-27,3.51,2.92320728302002
2024-01-27,3.16,3.2685489654541
2024-01-27,3.52,3.24327349662781
2024-01-27,3.52,3.26051735877991
2024-01-27,3.74,3.26051735877991
2024-01-27,3.74,3.24712753295898
2024-01-27,3.16,3.23283290863037
2024-01-27,3.52,3.2202672958374
2024-01-27,3.52,3.34002923965454
2024-01-27,3.74,3.39629101753235
2024-01-27,3.74,3.40984678268433
2024-01-27,3.2,3.26051735877991
2024-01-27,3.66,3.12220907211304
2024-01-27,3.66,3.29456210136414
2024-01-27,3.83,3.35477447509766
2024-01-27,3.83,3.38044571876526
2024-01-27,3.2,3.26606678962708
2024-01-27,3.66,3.06656074523926
2024-01-27,3.66,3.08421659469604
2024-01-27,3.83,2.9604971408844
2024-01-27,3.83,3.15597748756409
2024-01-28,3.05,2.88837695121765
2024-01-28,2.88,2.99179244041443
2024-01-28,2.88,2.9300856590271
2024-01-28,2.99,2.88268494606018
2024-01-28,2.99,2.99969696998596
2024-01-28,3.32,2.97919917106628
2024-01-28,3.38,3.18900942802429
2024-01-28,3.38,3.33746719360352
2024-01-28,3.39,3.3991641998291
2024-01-28,3.39,3.38836097717285
2024-01-28,3.32,3.06126928329468
2024-01-28,3.38,3.35960054397583
2024-01-28,3.38,3.47849726676941
2024-01-28,3.39,3.62815046310425
2024-01-28,3.39,3.65705108642578
2024-01-28,3.52,3.1582145690918
2024-01-28,3.67,3.41880130767822
2024-01-28,3.67,3.45546579360962
2024-01-28,3.52,3.56487989425659
2024-01-28,3.52,3.70020532608032
2024-01-28,3.52,3.07040452957153
2024-01-28,3.67,3.42055940628052
2024-01-28,3.67,3.46864652633667
2024-01-28,3.52,3.51070785522461
2024-01-28,3.52,3.70370268821716
2024-01-29,3.44,2.93036198616028
2024-01-29,3.57,2.58235025405884
2024-01-29,3.57,3.08358335494995
2024-01-29,3.44,3.34022998809814
2024-01-29,3.44,3.22915863990784
2024-01-29,3.71,2.81604814529419
2024-01-29,3.91,3.34022998809814
2024-01-29,3.91,3.59310936927795
2024-01-29,3.71,3.65397047996521
2024-01-29,3.71,3.79678511619568
2024-01-29,3.71,2.96557331085205
2024-01-29,3.91,3.44842481613159
2024-01-29,3.91,3.70243573188782
2024-01-29,3.71,3.74771595001221
2024-01-29,3.71,3.86405062675476
2024-01-29,3.91,3.12577152252197
2024-01-29,4.24,3.44875288009644
2024-01-29,4.24,3.67623448371887
2024-01-29,4.3,3.77600359916687
2024-01-29,4.3,3.92853713035583
2024-01-29,3.91,2.97532415390015
2024-01-29,4.24,3.40779376029968
2024-01-29,4.24,3.60513043403625
2024-01-29,4.3,3.81717967987061
2024-01-29,4.3,3.85205388069153
2024-01-30,3.8,2.74408864974976
2024-01-30,3.77,2.86490845680237
2024-01-30,3.77,2.92321014404297
2024-01-30,3.34,2.75705456733704
2024-01-30,3.34,2.69986438751221
2024-01-30,3.84,2.99257969856262
2024-01-30,3.83,2.91771864891052
2024-01-30,3.83,2.92047905921936
2024-01-30,3.37,2.93868446350098
2024-01-30,3.37,2.9762282371521
2024-01-30,3.84,2.90117335319519
2024-01-30,3.83,2.98322725296021
2024-01-30,3.83,2.58258152008057
2024-01-30,3.37,2.65460324287415
2024-01-30,3.37,2.65460324287415
2024-01-30,3.98,2.9641284942627
2024-01-30,3.84,2.67734241485596
2024-01-30,3.84,2.61314487457275
2024-01-30,2.99,3.35594010353088
2024-01-30,2.99,3.40289878845215
2024-01-30,3.98,2.96076965332031
2024-01-30,3.84,2.61948227882385
2024-01-30,3.84,2.65460324287415
2024-01-30,2.99,3.29364132881165
2024-01-30,2.99,3.40676474571228
2024-01-31,3.45,2.82324767112732
2024-01-31,3.29,2.60179972648621
2024-01-31,3.29,2.5741720199585
2024-01-31,3.55,2.68367886543274
2024-01-31,3.55,2.64169692993164
2024-01-31,3.69,2.74570226669312
2024-01-31,3.76,3.0296618938446
2024-01-31,3.76,2.99638605117798
2024-01-31,3.9,3.09716558456421
2024-01-31,3.9,3.04266595840454
2024-01-31,3.69,3.07226610183716
2024-01-31,3.76,3.07150387763977
2024-01-31,3.76,3.41338753700256
2024-01-31,3.9,3.47617506980896
2024-01-31,3.9,3.56958794593811
2024-01-31,3.85,3.06812810897827
2024-01-31,4.04,3.21614193916321
2024-01-31,4.04,3.45358896255493
2024-01-31,4.09,3.64601540565491
2024-01-31,4.09,3.64880681037903
2024-01-31,3.85,3.08088254928589
2024-01-31,4.04,3.31454825401306
2024-01-31,4.04,3.49162101745605
2024-01-31,4.09,3.67495179176331
2024-01-31,4.09,3.68702912330627
2024-02-01,3.23,2.49437427520752
2024-02-01,3.07,2.31945419311523
2024-02-01,3.07,2.36596941947937
2024-02-01,2.97,2.22660493850708
2024-02-01,2.97,2.19303059577942
2024-02-01,3.3,2.38062500953674
2024-02-01,3.35,2.05828905105591
2024-02-01,3.35,2.25499129295349
2024-02-01,3.34,2.63403820991516
2024-02-01,3.34,2.70638871192932
2024-02-01,3.3,3.15431666374207
2024-02-01,3.35,3.15431666374207
2024-02-01,3.35,2.73744869232178
2024-02-01,3.34,2.79081344604492
2024-02-01,3.34,3.13576245307922
2024-02-01,3.52,3.37846755981445
2024-02-01,3.57,3.3114321231842
2024-02-01,3.57,2.83196759223938
2024-02-01,3.3,2.78086829185486
2024-02-01,3.3,2.92721962928772
2024-02-01,3.52,3.34780097007751
2024-02-01,3.57,3.22968912124634
2024-02-01,3.57,3.04970479011536
2024-02-01,3.3,2.94082164764404
2024-02-01,3.3,2.8251621723175
2024-02-02,3.33,1.97111237049103
2024-02-02,3.28,2.18426203727722
2024-02-02,3.28,2.44804358482361
2024-02-02,2.98,2.4588668346405
2024-02-02,2.98,2.4588668346405
2024-02-02,3.53,2.45409488677979
2024-02-02,3.57,2.56690359115601
2024-02-02,3.57,2.57204222679138
2024-02-02,3.62,2.56192350387573
2024-02-02,3.62,2.55636882781982
2024-02-02,3.53,3.13915991783142
2024-02-02,3.57,3.068852186203
2024-02-02,3.57,2.95554661750793
2024-02-02,3.62,3.0293025970459
2024-02-02,3.62,2.99685287475586
2024-02-02,3.55,3.3476574420929
2024-02-02,3.6,3.15039706230164
2024-02-02,3.6,2.82665514945984
2024-02-02,3.6,3.11365604400635
2024-02-02,3.6,3.16270565986633
2024-02-02,3.55,3.28722810745239
2024-02-02,3.6,3.18951463699341
2024-02-02,3.6,3.19473266601562
2024-02-02,3.6,3.23882341384888
2024-02-02,3.6,3.25809168815613
2024-02-03,2.87,2.32299280166626
2024-02-03,2.7,2.15255045890808
2024-02-03,2.7,2.47185349464417
2024-02-03,2.45,2.5595223903656
2024-02-03,2.45,2.53632974624634
2024-02-03,2.92,2.71250891685486
2024-02-03,2.94,2.82161450386047
2024-02-03,2.94,2.86161708831787
2024-02-03,2.65,2.84721946716309
2024-02-03,2.65,2.69124913215637
2024-02-03,2.92,3.07545113563538
2024-02-03,2.94,3.07545113563538
2024-02-03,2.94,3.17615175247192
2024-02-03,2.65,3.04978156089783
2024-02-03,2.65,3.0959198474884
2024-02-03,2.99,3.00118398666382
2024-02-03,3.3,3.0494601726532
2024-02-03,3.3,3.23478245735168
2024-02-03,3.2,3.24839305877686
2024-02-03,3.2,3.03420329093933
2024-02-03,2.99,2.9707362651825
2024-02-03,3.3,3.23711657524109
2024-02-03,3.3,3.32793307304382
2024-02-03,3.2,3.38650870323181
2024-02-03,3.2,3.09223389625549
2024-02-04,3.13,2.838223695755
2024-02-04,3.02,2.80601119995117
2024-02-04,3.02,2.82151913642883
2024-02-04,3.24,3.03028607368469
2024-02-04,3.48,3.15083837509155
2024-02-04,3.48,3.01750087738037
2024-02-04,3.39,3.2089204788208
2024-02-04,3.39,3.15530586242676
2024-02-04,3.24,2.96859169006348
2024-02-04,3.48,3.35491061210632
2024-02-04,3.48,3.38140869140625
2024-02-04,3.39,3.42046189308167
2024-02-04,3.39,3.37217140197754
2024-02-04,3.07,3.03421235084534
2024-02-04,3.57,3.36120510101318
2024-02-04,3.57,3.44537401199341
2024-02-04,3.55,3.36154317855835
2024-02-04,3.55,3.15776824951172
2024-02-04,3.07,3.00134372711182
2024-02-04,3.57,3.22171664237976
2024-02-04,3.57,3.40786385536194
2024-02-04,3.55,3.40366435050964
2024-02-04,3.55,3.29331874847412
2024-02-05,2.88,2.58894062042236
2024-02-05,2.91,2.88958859443665
2024-02-05,2.91,3.00800609588623
2024-02-05,2.57,2.86272716522217
2024-02-05,2.57,2.72321605682373
2024-02-05,2.88,2.87985253334045
2024-02-05,3.5,3.15630865097046
2024-02-05,3.5,3.09212732315063
2024-02-05,3.54,3.21883749961853
2024-02-05,3.54,3.10935235023499
2024-02-05,2.88,3.01690888404846
2024-02-05,3.5,3.22136902809143
2024-02-05,3.5,3.31313490867615
2024-02-05,3.54,3.27690815925598
2024-02-05,3.54,3.32878232002258
2024-02-05,3.12,3.02534174919128
2024-02-05,3.61,3.30100417137146
2024-02-05,3.61,3.3269898891449
2024-02-05,3.69,3.36041569709778
2024-02-05,3.69,3.30451393127441
2024-02-05,3.12,3.1320469379425
2024-02-05,3.61,3.30100417137146
2024-02-05,3.61,3.3269898891449
2024-02-05,3.69,3.31210660934448
2024-02-05,3.69,3.27757287025452
2024-02-06,3.35,2.65854978561401
2024-02-06,3.42,2.59340167045593
2024-02-06,3.42,2.82369661331177
2024-02-06,3.35,2.67976212501526
2024-02-06,3.45,2.78023219108582
2024-02-06,3.45,3.05953049659729
2024-02-06,3.52,3.0773983001709
2024-02-06,3.52,3.111896276474
2024-02-06,3.35,3.01271462440491
2024-02-06,3.45,3.05771255493164
2024-02-06,3.45,3.05867409706116
2024-02-06,3.52,3.0430850982666
2024-02-06,3.52,2.80178618431091
2024-02-06,3.41,3.07292437553406
2024-02-06,3.74,3.09326148033142
2024-02-06,3.74,3.03247833251953
2024-02-06,3.79,2.86465644836426
2024-02-06,3.79,2.61561632156372
2024-02-06,3.41,3.09480571746826
2024-02-06,3.74,3.06751918792725
2024-02-06,3.74,3.03247833251953
2024-02-06,3.79,2.86465644836426
2024-02-06,3.79,2.63367056846619
2024-02-07,3.12,2.52521443367004
2024-02-07,3.12,2.58966708183289
2024-02-07,3.32,2.60850381851196
2024-02-07,3.32,2.60360884666443
2024-02-07,3.4,2.49446392059326
2024-02-07,3.21,2.60929250717163
2024-02-07,3.21,2.69267320632935
2024-02-07,3.8,2.91422939300537
2024-02-07,3.8,2.89162921905518
2024-02-07,3.4,2.80651354789734
2024-02-07,3.21,2.75358772277832
2024-02-07,3.21,3.01992797851562
2024-02-07,3.8,2.96506762504578
2024-02-07,3.8,2.99612212181091
2024-02-07,3.48,2.80765151977539
2024-02-07,3.62,2.76293325424194
2024-02-07,3.62,3.03695368766785
2024-02-07,3.92,2.99352169036865
2024-02-07,3.92,2.85773754119873
2024-02-07,3.48,2.84666752815247
2024-02-07,3.62,2.84517645835876
2024-02-07,3.62,3.06898975372314
2024-02-07,3.92,3.04860997200012
2024-02-07,3.92,2.85236310958862
2024-02-08,3.31,3.02653789520264
2024-02-08,3.34,2.99725079536438
2024-02-08,3.34,3.03367781639099
2024-02-08,3.24,3.02125287055969
2024-02-08,3.24,2.96257400512695
2024-02-08,3.45,3.07554054260254
2024-02-08,3.59,3.10517477989197
2024-02-08,3.59,3.17573761940002
2024-02-08,3.69,3.17325401306152
2024-02-08,3.69,3.17511796951294
2024-02-08,3.45,3.07554054260254
2024-02-08,3.59,3.15769267082214
2024-02-08,3.59,3.1766881942749
2024-02-08,3.69,3.1766881942749
2024-02-08,3.69,3.16773748397827
2024-02-08,3.65,3.06804537773132
2024-02-08,3.81,3.17325401306152
2024-02-08,3.81,3.15864324569702
2024-02-08,3.93,3.15864324569702
2024-02-08,3.93,3.1742045879364
2024-02-08,3.65,3.06658983230591
2024-02-08,3.81,3.17325401306152
2024-02-08,3.81,3.15864324569702
2024-02-08,3.93,3.1742045879364
2024-02-08,3.93,3.18638753890991
2024-02-09,3.01,2.9955632686615
2024-02-09,2.99,2.99073004722595
2024-02-09,2.99,3.07291769981384
2024-02-09,2.98,3.08988928794861
2024-02-09,2.98,3.0810558795929
2024-02-09,2.84,3.08562731742859
2024-02-09,3.22,3.20375227928162
2024-02-09,3.22,3.3082013130188
2024-02-09,3.61,3.28720688819885
2024-02-09,3.61,3.27092981338501
2024-02-09,2.84,3.13067269325256
2024-02-09,3.22,3.30633735656738
2024-02-09,3.22,3.30728793144226
2024-02-09,3.61,3.30824613571167
2024-02-09,3.61,3.28043079376221
2024-02-09,3.34,3.06540107727051
2024-02-09,3.78,3.27992677688599
2024-02-09,3.78,3.27968072891235
2024-02-09,3.94,3.26652216911316
2024-02-09,3.94,3.27111792564392
2024-02-09,3.34,3.17299437522888
2024-02-09,3.78,3.27992677688599
2024-02-09,3.78,3.26638460159302
2024-02-09,3.94,3.27235627174377
2024-02-09,3.94,3.31939268112183
2024-02-10,3.52,3.02078032493591
2024-02-10,3.29,3.08498668670654
2024-02-10,3.29,3.14196276664734
2024-02-10,3.08,3.11548924446106
2024-02-10,3.08,3.09332680702209
2024-02-10,3.55,3.09768176078796
2024-02-10,3.6,3.28396701812744
2024-02-10,3.6,3.30309748649597
2024-02-10,3.55,3.30309748649597
2024-02-10,3.55,3.30496144294739
2024-02-10,3.55,3.27562046051025
2024-02-10,3.6,3.28690433502197
2024-02-10,3.6,3.27644085884094
2024-02-10,3.55,3.28769969940186
2024-02-10,3.55,3.28050899505615
2024-02-10,3.59,3.32371425628662
2024-02-10,3.73,3.26314473152161
2024-02-10,3.73,3.27033543586731
2024-02-10,3.81,3.27639484405518
2024-02-10,3.81,3.27033543586731
2024-02-10,3.59,3.28769969940186
2024-02-10,3.73,3.26314473152161
2024-02-10,3.73,3.26463198661804
2024-02-10,3.81,3.2716851234436
2024-02-10,3.81,3.27033543586731
2024-02-11,3.62,3.09335923194885
2024-02-11,3.57,3.12985682487488
2024-02-11,3.57,3.10328269004822
2024-02-11,3.44,3.14401841163635
2024-02-11,3.44,3.10006332397461
2024-02-11,3.51,3.26732516288757
2024-02-11,3.59,3.28828454017639
2024-02-11,3.59,3.28828454017639
2024-02-11,3.6,3.28828454017639
2024-02-11,3.6,3.28826546669006
2024-02-11,3.51,3.27092027664185
2024-02-11,3.59,3.28001952171326
2024-02-11,3.59,3.31371784210205
2024-02-11,3.6,3.27821779251099
2024-02-11,3.6,3.27226996421814
2024-02-11,3.56,3.27821779251099
2024-02-11,3.71,3.26265645027161
2024-02-11,3.71,3.28562808036804
2024-02-11,3.76,3.28562808036804
2024-02-11,3.76,3.28658628463745
2024-02-11,3.56,3.27821779251099
2024-02-11,3.71,3.28562808036804
2024-02-11,3.71,3.28704285621643
2024-02-11,3.76,3.28704285621643
2024-02-11,3.76,3.28704285621643
2024-02-12,3.3,2.84883713722229
2024-02-12,3.49,2.81087422370911
2024-02-12,3.49,2.89520335197449
2024-02-12,3.56,2.88965058326721
2024-02-12,3.56,2.84656643867493
2024-02-12,3.59,3.0054657459259
2024-02-12,3.73,3.12856864929199
2024-02-12,3.73,3.1233377456665
2024-02-12,3.77,3.0888831615448
2024-02-12,3.77,3.09879231452942
2024-02-12,3.59,3.13333439826965
2024-02-12,3.73,3.12372922897339
2024-02-12,3.73,3.13238930702209
2024-02-12,3.77,3.19615292549133
2024-02-12,3.77,3.16356062889099
2024-02-12,3.61,3.12237954139709
2024-02-12,3.83,3.12399959564209
2024-02-12,3.83,3.21106791496277
2024-02-12,3.89,3.15630435943604
2024-02-12,3.89,3.06481862068176
2024-02-12,3.61,3.07758188247681
2024-02-12,3.83,3.1159942150116
2024-02-12,3.83,3.19092440605164
2024-02-12,3.89,3.12245321273804
2024-02-12,3.89,3.01160764694214
2024-02-13,3.41,2.75323414802551
2024-02-13,3.37,2.83108997344971
2024-02-13,3.37,2.78828454017639
2024-02-13,3.5,2.67023301124573
2024-02-13,3.5,2.64786314964294
2024-02-13,3.58,2.92984080314636
2024-02-13,3.8,3.02591776847839
2024-02-13,3.8,3.05248165130615
2024-02-13,3.88,3.03415632247925
2024-02-13,3.88,2.98309898376465
2024-02-13,3.58,2.85353207588196
2024-02-13,3.8,3.26995348930359
2024-02-13,3.8,3.34335994720459
2024-02-13,3.88,3.39605617523193
2024-02-13,3.88,3.23919749259949
2024-02-13,3.58,2.94670677185059
2024-02-13,3.91,3.20824575424194
2024-02-13,3.91,3.25609731674194
2024-02-13,4.03,3.39840722084045
2024-02-13,4.03,3.24396061897278
2024-02-13,3.58,2.98810291290283
2024-02-13,3.91,3.13319873809814
2024-02-13,3.91,3.24714660644531
2024-02-13,4.03,3.23092985153198
2024-02-13,4.03,3.25578737258911
2024-02-14,3.29,2.84524297714233
2024-02-14,2.76,2.79303002357483
2024-02-14,2.76,2.87369704246521
2024-02-14,2.94,2.76945519447327
2024-02-14,2.94,2.73542952537537
2024-02-14,3.24,2.80220150947571
2024-02-14,3.51,3.03367471694946
2024-02-14,3.51,3.04408645629883
2024-02-14,3.45,2.98607063293457
2024-02-14,3.45,2.98309898376465
2024-02-14,3.24,2.97313714027405
2024-02-14,3.51,3.10544800758362
2024-02-14,3.51,3.21719646453857
2024-02-14,3.45,3.21719646453857
2024-02-14,3.45,3.1599862575531
2024-02-14,3.44,2.91759133338928
2024-02-14,3.68,3.13666176795959
2024-02-14,3.68,3.21196341514587
2024-02-14,3.8,3.22930979728699
2024-02-14,3.8,3.22930979728699
2024-02-14,3.44,2.91601610183716
2024-02-14,3.68,3.19040894508362
2024-02-14,3.68,3.22930979728699
2024-02-14,3.8,3.22930979728699
2024-02-14,3.8,3.18027210235596
2024-02-15,2.95,2.74612712860107
2024-02-15,2.71,2.73886466026306
2024-02-15,2.71,2.73886466026306
2024-02-15,2.45,2.66490459442139
2024-02-15,2.45,2.55658888816833
2024-02-15,2.79,2.80664706230164
2024-02-15,2.41,2.8595986366272
2024-02-15,2.41,2.87955760955811
2024-02-15,2.68,2.93537974357605
2024-02-15,2.68,2.85206580162048
2024-02-15,2.79,2.84653186798096
2024-02-15,2.41,2.87955760955811
2024-02-15,2.41,2.95678353309631
2024-02-15,2.68,3.11807060241699
2024-02-15,2.68,3.05786347389221
2024-02-15,2.85,2.81753063201904
2024-02-15,2.91,2.93547487258911
2024-02-15,2.91,3.11807060241699
2024-02-15,3.22,3.05786347389221
2024-02-15,3.22,3.0168149471283
2024-02-15,2.85,2.82708978652954
2024-02-15,2.91,2.93748641014099
2024-02-15,2.91,3.05786347389221
2024-02-15,3.22,3.05734395980835
2024-02-15,3.22,2.9639048576355
2024-02-16,2.44,2.78426265716553
2024-02-16,2.3,2.82959222793579
2024-02-16,2.3,2.78670501708984
2024-02-16,2.31,2.69019556045532
2024-02-16,2.31,2.55643320083618
2024-02-16,2.62,2.8540256023407
2024-02-16,2.52,2.97524523735046
2024-02-16,2.52,2.97602486610413
2024-02-16,2.46,2.94254541397095
2024-02-16,2.46,2.85198903083801
2024-02-16,2.62,2.97391819953918
2024-02-16,2.52,3.06245183944702
2024-02-16,2.52,3.07812166213989
2024-02-16,2.46,3.07609939575195
2024-02-16,2.46,3.05577516555786
2024-02-16,2.95,2.97735190391541
2024-02-16,2.95,3.06245183944702
2024-02-16,2.95,3.06686282157898
2024-02-16,2.88,3.08547139167786
2024-02-16,2.88,3.08576059341431
2024-02-16,2.95,3.08202338218689
2024-02-16,2.95,3.05915451049805
2024-02-16,2.95,3.07112860679626
2024-02-16,2.88,3.11105346679688
2024-02-16,2.88,3.10843062400818
2024-02-17,3.07,2.85244393348694
2024-02-17,2.94,2.92636299133301
2024-02-17,2.94,2.97024297714233
2024-02-17,2.66,2.9612922668457
2024-02-17,2.66,2.92636299133301
2024-02-17,3.25,2.97735190391541
2024-02-17,3.34,3.05861139297485
2024-02-17,3.34,3.17087006568909
2024-02-17,3.37,3.18657779693604
2024-02-17,3.37,3.05567216873169
2024-02-17,3.25,3.07812166213989
2024-02-17,3.34,3.09363436698914
2024-02-17,3.34,3.22588968276978
2024-02-17,3.37,3.26837182044983
2024-02-17,3.37,3.26741909980774
2024-02-17,3.38,3.10400032997131
2024-02-17,3.52,3.20300889015198
2024-02-17,3.52,3.27879667282104
2024-02-17,3.57,3.20434784889221
2024-02-17,3.57,3.22413945198059
2024-02-17,3.38,3.12350606918335
2024-02-17,3.52,3.27879667282104
2024-02-17,3.52,3.27036452293396
2024-02-17,3.57,3.20486640930176
2024-02-17,3.57,3.20486640930176
